policy,sid,turn,arrival_s,node,history_blocks,local_hbm_prefix,recovery,ttft_s,slo_success,seed
on_demand,18,7,187.5,1,84,14,restore,2.7083333333333335,0,4
on_demand,41,5,192.0,2,56,56,hit,0.2916666666666667,1,4
on_demand,27,3,204.0,1,30,0,restore,1.2797619047619047,1,4
on_demand,26,4,220.5,1,54,0,restore,2.0952380952380953,0,4
eager_full,2,0,0.0,0,0,0,hit,0.5,1,4
eager_full,17,0,0.5,1,0,0,hit,0.5416666666666666,1,4
eager_full,20,0,1.0,2,0,0,hit,0.375,1,4
eager_full,38,0,1.0,3,0,0,hit,0.6666666666666666,1,4
eager_full,36,0,2.0,0,0,0,hit,0.375,1,4
eager_full,1,0,2.5,1,0,0,hit,0.5416666666666666,1,4
eager_full,43,0,3.0,0,0,0,hit,0.5833333333333334,1,4
eager_full,37,0,4.0,1,0,0,hit,0.375,1,4
eager_full,34,0,4.5,0,0,0,hit,0.5,1,4
eager_full,32,0,5.0,1,0,0,hit,0.6666666666666666,1,4
eager_full,15,0,5.5,2,0,0,hit,0.4583333333333333,1,4
eager_full,29,0,6.5,0,0,0,hit,0.375,1,4
eager_full,26,0,7.0,1,0,0,hit,0.625,1,4
eager_full,20,1,7.5,0,11,11,hit,0.16666666666666666,1,4
eager_full,45,0,7.5,2,0,0,hit,0.625,1,4
eager_full,44,0,9.5,0,0,0,hit,0.6666666666666666,1,4
eager_full,0,0,10.0,1,0,0,hit,0.5833333333333334,1,4
eager_full,14,0,10.0,2,0,0,hit,0.625,1,4
eager_full,23,0,10.0,3,0,0,hit,0.5833333333333334,1,4
eager_full,47,0,10.0,0,0,0,hit,0.6999999999999986,1,4
eager_full,7,0,11.0,0,0,0,hit,0.375,1,4
eager_full,8,0,11.5,1,0,0,hit,0.625,1,4
eager_full,25,0,12.5,0,0,0,hit,0.5416666666666666,1,4
eager_full,22,0,13.5,0,0,0,hit,0.6666666666666666,1,4
eager_full,42,0,13.5,1,0,0,hit,0.3333333333333333,1,4
eager_full,21,0,14.0,2,0,0,hit,0.5,1,4
eager_full,16,0,14.5,1,0,0,hit,0.5416666666666666,1,4
eager_full,2,1,15.0,0,18,0,restore,0.8511904761904763,1,4
eager_full,38,1,16.0,3,23,23,hit,0.375,1,4
eager_full,30,0,17.5,0,0,0,hit,0.3333333333333333,1,4
eager_full,23,1,18.0,3,20,20,hit,0.2916666666666667,1,4
eager_full,29,1,18.0,0,12,0,restore,0.9702380952380941,1,4
eager_full,46,0,18.0,1,0,0,hit,0.5,1,4
eager_full,25,1,19.0,0,17,17,hit,0.8369047619047608,1,4
eager_full,12,0,20.0,1,0,0,hit,0.5833333333333334,1,4
eager_full,14,1,21.0,2,21,21,hit,0.20833333333333334,1,4
eager_full,36,1,21.0,0,14,0,restore,0.6666666666666666,1,4
eager_full,3,0,21.5,1,0,0,hit,0.5416666666666666,1,4
eager_full,43,1,22.0,0,20,0,restore,1.0476190476190477,1,4
eager_full,5,0,23.5,0,0,0,hit,0.4583333333333333,1,4
eager_full,45,1,23.5,2,18,18,hit,0.125,1,4
eager_full,25,2,25.0,0,26,26,hit,0.20833333333333334,1,4
eager_full,33,0,25.5,1,0,0,hit,0.6666666666666666,1,4
eager_full,38,2,25.5,3,35,35,hit,0.25,1,4
eager_full,7,1,26.0,0,15,0,restore,0.7857142857142857,1,4
eager_full,10,0,26.5,2,0,0,hit,0.375,1,4
eager_full,20,2,26.5,1,22,0,restore,1.1857142857142855,1,4
eager_full,13,0,28.5,0,0,0,hit,0.5833333333333334,1,4
eager_full,40,0,28.5,1,0,0,hit,0.4166666666666667,1,4
eager_full,35,0,29.0,2,0,0,hit,0.6666666666666666,1,4
eager_full,36,2,30.0,0,21,0,restore,0.875,1,4
eager_full,1,1,31.5,1,20,20,hit,0.20833333333333334,1,4
eager_full,8,1,32.0,1,22,0,restore,1.1607142857142856,1,4
eager_full,19,0,32.0,0,0,0,hit,0.6666666666666666,1,4
eager_full,25,3,32.0,0,34,4,restore,2.263095238095234,0,4
eager_full,10,1,32.5,2,14,14,hit,0.16666666666666666,1,4
eager_full,42,1,34.0,1,10,0,restore,0.6071428571428572,1,4
eager_full,31,0,35.5,0,0,0,hit,0.375,1,4
eager_full,4,0,37.0,0,0,0,hit,0.3333333333333333,1,4
eager_full,13,1,37.0,0,16,15,restore,0.9357142857142866,1,4
eager_full,38,3,37.0,3,48,48,hit,0.16666666666666666,1,4
eager_full,8,2,38.0,1,38,38,hit,0.20833333333333334,1,4
eager_full,0,1,38.5,0,19,0,restore,1.1892857142857147,1,4
eager_full,35,1,38.5,2,23,23,hit,0.25,1,4
eager_full,28,0,40.0,0,0,0,hit,0.4166666666666667,1,4
eager_full,9,0,41.0,0,0,0,hit,0.3333333333333333,1,4
eager_full,20,3,41.5,1,37,0,restore,1.5714285714285714,1,4
eager_full,13,2,43.0,0,27,27,hit,0.3333333333333333,1,4
eager_full,25,4,44.0,0,42,0,restore,1.8333333333333333,1,4
eager_full,5,1,44.5,1,16,4,recompute,1.1666666666666667,1,4
eager_full,9,1,47.5,0,11,0,restore,0.6428571428571428,1,4
eager_full,36,3,48.0,0,26,0,restore,1.8630952380952412,1,4
eager_full,32,1,49.0,1,18,0,restore,0.9345238095238095,1,4
eager_full,26,1,49.5,1,17,17,hit,0.9261904761904798,1,4
eager_full,46,1,50.5,1,15,0,restore,0.9952380952380993,1,4
eager_full,39,0,53.0,0,0,0,hit,0.4583333333333333,1,4
eager_full,18,0,53.5,1,0,0,hit,0.5833333333333334,1,4
eager_full,23,2,54.5,3,34,34,hit,0.125,1,4
eager_full,13,3,55.5,0,38,0,restore,1.6071428571428572,1,4
eager_full,38,4,58.0,3,56,56,hit,0.20833333333333334,1,4
eager_full,20,4,60.5,1,46,0,restore,1.8928571428571428,1,4
eager_full,3,1,61.0,0,16,0,transfer,0.9666666666666667,1,4
eager_full,0,2,62.0,0,30,0,restore,1.9047619047619095,1,4
eager_full,13,4,63.5,2,51,24,recompute,2.4166666666666665,0,4
eager_full,23,3,65.5,3,40,40,hit,0.3333333333333333,1,4
eager_full,25,5,68.0,0,55,0,restore,2.255952380952381,0,4
eager_full,28,1,68.0,1,13,0,restore+recompute,1.1785714285714286,1,4
eager_full,46,2,68.0,2,29,0,recompute,2.6666666666666665,0,4
eager_full,11,0,69.0,3,0,0,hit,0.3333333333333333,1,4
eager_full,5,2,70.5,0,26,0,restore,1.0535714285714286,1,4
eager_full,0,3,71.0,1,36,22,recompute,1.375,1,4
eager_full,32,2,73.0,1,27,12,restore,0.6607142857142857,1,4
eager_full,24,0,74.0,0,0,0,hit,0.3333333333333333,1,4
eager_full,13,5,74.5,2,58,39,restore,0.9702380952380953,1,4
eager_full,17,1,74.5,1,15,0,restore,0.8273809523809523,1,4
eager_full,39,1,76.0,0,17,0,restore,0.9404761904761905,1,4
eager_full,36,4,77.0,0,40,0,restore,2.002380952380949,0,4
eager_full,46,3,81.0,2,40,0,restore,1.8035714285714286,1,4
eager_full,25,6,83.5,0,64,0,restore,2.6607142857142856,0,4
eager_full,28,2,87.0,0,25,0,restore,1.0595238095238095,1,4
eager_full,21,1,89.0,2,17,0,restore,0.7321428571428571,1,4
eager_full,11,1,95.0,3,10,10,hit,0.375,1,4
eager_full,18,1,95.0,1,20,0,restore,0.9226190476190477,1,4
eager_full,40,1,95.0,0,15,0,recompute,1.375,1,4
eager_full,41,0,95.5,2,0,0,hit,0.5833333333333334,1,4
eager_full,46,4,98.0,0,51,51,hit,0.3333333333333333,1,4
eager_full,17,2,99.0,1,24,0,restore,1.1904761904761905,1,4
eager_full,3,2,101.0,1,27,19,recompute,0.9583333333333333,1,4
eager_full,18,2,103.5,1,28,28,hit,0.2916666666666667,1,4
eager_full,41,1,104.0,2,17,17,hit,0.2916666666666667,1,4
eager_full,32,3,106.0,1,33,0,restore,1.3869047619047619,1,4
eager_full,25,7,111.0,0,77,0,restore,2.875,0,4
eager_full,4,1,112.0,1,12,0,restore+recompute,0.9166666666666667,1,4
eager_full,41,2,118.0,2,26,26,hit,0.16666666666666666,1,4
eager_full,11,2,118.5,1,23,23,hit,0.125,1,4
eager_full,27,0,120.0,0,0,0,hit,0.4166666666666667,1,4
eager_full,32,4,122.5,1,44,44,hit,0.2916666666666667,1,4
eager_full,6,0,123.0,0,0,0,hit,0.4583333333333333,1,4
eager_full,24,1,123.0,1,13,0,restore,0.8642857142857248,1,4
eager_full,18,3,124.0,0,40,31,recompute,1.0416666666666667,1,4
eager_full,26,2,124.5,1,26,0,restore,1.2202380952380953,1,4
eager_full,21,2,126.0,2,24,0,restore,1.2321428571428572,1,4
eager_full,11,3,127.5,1,30,29,restore,0.3273809523809524,1,4
eager_full,18,4,132.5,0,49,0,restore,2.0,1,4
eager_full,3,3,135.5,0,37,0,restore,1.4880952380952381,1,4
eager_full,24,2,136.5,1,24,24,hit,0.375,1,4
eager_full,41,3,136.5,2,35,20,restore,0.7440476190476191,1,4
eager_full,6,1,142.0,0,14,14,hit,0.25,1,4
eager_full,21,3,142.5,2,39,39,hit,0.16666666666666666,1,4
eager_full,4,2,143.5,0,24,0,restore,1.0654761904761905,1,4
eager_full,27,1,143.5,1,13,13,hit,0.125,1,4
eager_full,36,5,145.0,0,54,0,restore,2.369047619047633,0,4
eager_full,18,5,150.0,2,60,51,recompute,1.0833333333333333,1,4
eager_full,11,4,151.0,1,42,42,hit,0.25,1,4
eager_full,24,3,154.5,2,39,39,hit,0.3333333333333333,1,4
eager_full,41,4,156.0,1,44,44,hit,0.25,1,4
eager_full,32,5,158.5,1,55,0,restore,2.255952380952381,0,4
eager_full,4,3,162.0,0,34,34,hit,0.20833333333333334,1,4
eager_full,27,2,168.5,0,23,15,recompute,0.8333333333333333,1,4
eager_full,3,4,169.5,0,45,0,restore,1.9904761904762114,1,4
eager_full,18,6,171.5,1,72,70,recompute,0.41666666666666663,1,4
eager_full,26,3,173.5,1,39,0,restore,1.726190476190476,1,4
eager_full,32,6,175.0,0,65,62,restore,0.44047619047619047,1,4
eager_full,6,2,182.0,0,23,23,hit,0.16666666666666666,1,4
eager_full,18,7,187.5,1,84,84,hit,0.20833333333333334,1,4
eager_full,41,5,192.0,1,56,0,restore,2.2916666666666665,0,4
eager_full,27,3,204.0,2,30,19,recompute,1.125,1,4
eager_full,26,4,220.5,0,54,41,recompute,1.25,1,4
repkv,2,0,0.0,0,0,0,hit,0.5,1,4
repkv,17,0,0.5,1,0,0,hit,0.5416666666666666,1,4
repkv,20,0,1.0,2,0,0,hit,0.375,1,4
repkv,38,0,1.0,3,0,0,hit,0.6666666666666666,1,4
repkv,36,0,2.0,0,0,0,hit,0.375,1,4
repkv,1,0,2.5,1,0,0,hit,0.5416666666666666,1,4
repkv,43,0,3.0,0,0,0,hit,0.5833333333333334,1,4
repkv,37,0,4.0,1,0,0,hit,0.375,1,4
repkv,34,0,4.5,0,0,0,hit,0.5,1,4
repkv,32,0,5.0,1,0,0,hit,0.6666666666666666,1,4
repkv,15,0,5.5,2,0,0,hit,0.4583333333333333,1,4
repkv,29,0,6.5,0,0,0,hit,0.375,1,4
repkv,26,0,7.0,1,0,0,hit,0.625,1,4
repkv,20,1,7.5,2,11,11,hit,0.16666666666666666,1,4
repkv,45,0,7.5,0,0,0,hit,0.625,1,4
repkv,44,0,9.5,0,0,0,hit,0.6666666666666666,1,4
repkv,0,0,10.0,1,0,0,hit,0.5833333333333334,1,4
repkv,14,0,10.0,2,0,0,hit,0.625,1,4
repkv,23,0,10.0,3,0,0,hit,0.5833333333333334,1,4
repkv,47,0,10.0,0,0,0,hit,0.6999999999999986,1,4
repkv,7,0,11.0,0,0,0,hit,0.375,1,4
repkv,8,0,11.5,1,0,0,hit,0.625,1,4
repkv,25,0,12.5,0,0,0,hit,0.5416666666666666,1,4
repkv,22,0,13.5,0,0,0,hit,0.6666666666666666,1,4
repkv,42,0,13.5,1,0,0,hit,0.3333333333333333,1,4
repkv,21,0,14.0,2,0,0,hit,0.5,1,4
repkv,16,0,14.5,1,0,0,hit,0.5416666666666666,1,4
repkv,2,1,15.0,0,18,18,hit,0.20833333333333334,1,4
repkv,38,1,16.0,3,23,23,hit,0.375,1,4
repkv,30,0,17.5,0,0,0,hit,0.3333333333333333,1,4
repkv,23,1,18.0,3,20,20,hit,0.2916666666666667,1,4
repkv,29,1,18.0,0,12,0,restore,0.9702380952380941,1,4
repkv,46,0,18.0,1,0,0,hit,0.5,1,4
repkv,25,1,19.0,0,17,17,hit,0.8369047619047608,1,4
repkv,12,0,20.0,1,0,0,hit,0.5833333333333334,1,4
repkv,14,1,21.0,2,21,21,hit,0.20833333333333334,1,4
repkv,36,1,21.0,0,14,2,restore,0.5952380952380952,1,4
repkv,3,0,21.5,1,0,0,hit,0.5416666666666666,1,4
repkv,43,1,22.0,0,20,16,restore,0.47619047619047616,1,4
repkv,5,0,23.5,0,0,0,hit,0.4583333333333333,1,4
repkv,45,1,23.5,1,18,0,transfer+recompute,1.425,1,4
repkv,25,2,25.0,0,26,22,restore,0.35119047619047616,1,4
repkv,33,0,25.5,1,0,0,hit,0.6666666666666666,1,4
repkv,38,2,25.5,3,35,35,hit,0.25,1,4
repkv,7,1,26.0,0,15,0,restore,0.7857142857142857,1,4
repkv,10,0,26.5,2,0,0,hit,0.375,1,4
repkv,20,2,26.5,2,22,22,hit,1.2083333333333333,1,4
repkv,13,0,28.5,0,0,0,hit,0.5833333333333334,1,4
repkv,40,0,28.5,1,0,0,hit,0.4166666666666667,1,4
repkv,35,0,29.0,2,0,0,hit,0.6666666666666666,1,4
repkv,36,2,30.0,0,21,9,restore,0.5535714285714286,1,4
repkv,1,1,31.5,1,20,16,restore,0.35119047619047616,1,4
repkv,8,1,32.0,1,22,0,restore,1.211904761904763,1,4
repkv,19,0,32.0,0,0,0,hit,0.6666666666666666,1,4
repkv,25,3,32.0,0,34,26,restore,1.4773809523809485,1,4
repkv,10,1,32.5,2,14,14,hit,0.16666666666666666,1,4
repkv,42,1,34.0,1,10,0,restore,0.6071428571428572,1,4
repkv,31,0,35.5,0,0,0,hit,0.375,1,4
repkv,4,0,37.0,0,0,0,hit,0.3333333333333333,1,4
repkv,13,1,37.0,0,16,4,restore,1.3285714285714296,1,4
repkv,38,3,37.0,3,48,48,hit,0.16666666666666666,1,4
repkv,8,2,38.0,1,38,34,restore,0.35119047619047616,1,4
repkv,0,1,38.5,1,19,0,restore,1.604761904761906,1,4
repkv,35,1,38.5,2,23,23,hit,0.25,1,4
repkv,28,0,40.0,0,0,0,hit,0.4166666666666667,1,4
repkv,9,0,41.0,0,0,0,hit,0.3333333333333333,1,4
repkv,20,3,41.5,2,37,37,hit,0.25,1,4
repkv,13,2,43.0,0,27,27,hit,0.3333333333333333,1,4
repkv,25,4,44.0,0,42,31,restore,0.7261904761904762,1,4
repkv,5,1,44.5,0,16,0,restore,1.4642857142857126,1,4
repkv,9,1,47.5,0,11,0,restore,0.6428571428571428,1,4
repkv,36,3,48.0,0,26,4,restore,1.7202380952380982,1,4
repkv,32,1,49.0,1,18,0,restore,0.9345238095238095,1,4
repkv,26,1,49.5,1,17,0,restore,1.533333333333337,1,4
repkv,46,1,50.5,0,15,0,recompute,1.5833333333333333,1,4
repkv,39,0,53.0,0,0,0,hit,0.4583333333333333,1,4
repkv,18,0,53.5,1,0,0,hit,0.5833333333333334,1,4
repkv,23,2,54.5,3,34,34,hit,0.125,1,4
repkv,13,3,55.5,0,38,33,restore,0.4285714285714286,1,4
repkv,38,4,58.0,3,56,56,hit,0.20833333333333334,1,4
repkv,20,4,60.5,2,46,46,hit,0.25,1,4
repkv,3,1,61.0,1,16,1,restore,0.7023809523809523,1,4
repkv,0,2,62.0,1,30,0,restore,1.64047619047619,1,4
repkv,13,4,63.5,0,51,51,hit,0.16666666666666666,1,4
repkv,23,3,65.5,3,40,40,hit,0.3333333333333333,1,4
repkv,25,5,68.0,0,55,28,restore,1.255952380952381,1,4
repkv,28,1,68.0,1,13,0,recompute,1.4166666666666665,1,4
repkv,46,2,68.0,2,29,0,transfer+recompute,2.3666666666666667,0,4
repkv,11,0,69.0,3,0,0,hit,0.3333333333333333,1,4
repkv,5,2,70.5,0,26,0,restore,1.0535714285714286,1,4
repkv,0,3,71.0,1,36,36,hit,0.20833333333333334,1,4
repkv,32,2,73.0,1,27,19,restore,0.4107142857142857,1,4
repkv,24,0,74.0,0,0,0,hit,0.3333333333333333,1,4
repkv,13,5,74.5,0,58,46,restore,1.053571428571424,1,4
repkv,17,1,74.5,1,15,0,restore,0.8273809523809523,1,4
repkv,39,1,76.0,0,17,0,restore,0.9404761904761905,1,4
repkv,36,4,77.0,0,40,0,restore,2.002380952380949,0,4
repkv,46,3,81.0,2,40,40,hit,0.375,1,4
repkv,25,6,83.5,0,64,20,restore,1.9464285714285714,1,4
repkv,28,2,87.0,1,25,17,restore,0.45238095238095233,1,4
repkv,21,1,89.0,2,17,0,restore,0.7321428571428571,1,4
repkv,11,1,95.0,3,10,10,hit,0.375,1,4
repkv,18,1,95.0,1,20,0,restore,0.9226190476190477,1,4
repkv,40,1,95.0,0,15,0,recompute,1.375,1,4
repkv,41,0,95.5,2,0,0,hit,0.5833333333333334,1,4
repkv,46,4,98.0,2,51,51,hit,0.3333333333333333,1,4
repkv,17,2,99.0,1,24,24,hit,0.3333333333333333,1,4
repkv,3,2,101.0,1,27,13,restore,0.7916666666666667,1,4
repkv,18,2,103.5,1,28,28,hit,0.2916666666666667,1,4
repkv,41,1,104.0,2,17,17,hit,0.2916666666666667,1,4
repkv,32,3,106.0,1,33,0,restore,1.3869047619047619,1,4
repkv,25,7,111.0,0,77,52,restore,1.0178571428571428,1,4
repkv,4,1,112.0,1,12,0,recompute,1.25,1,4
repkv,41,2,118.0,2,26,26,hit,0.16666666666666666,1,4
repkv,11,2,118.5,3,23,23,hit,0.125,1,4
repkv,27,0,120.0,0,0,0,hit,0.4166666666666667,1,4
repkv,32,4,122.5,1,44,36,restore,0.5773809523809523,1,4
repkv,6,0,123.0,0,0,0,hit,0.4583333333333333,1,4
repkv,24,1,123.0,2,13,0,recompute,1.2916666666666665,1,4
repkv,18,3,124.0,1,40,32,restore,0.5773809523809523,1,4
repkv,26,2,124.5,1,26,0,restore,1.4976190476190472,1,4
repkv,21,2,126.0,2,24,24,hit,0.375,1,4
repkv,11,3,127.5,3,30,30,hit,0.2916666666666667,1,4
repkv,18,4,132.5,1,49,49,hit,0.25,1,4
repkv,3,3,135.5,1,37,14,restore,0.988095238095238,1,4
repkv,24,2,136.5,2,24,24,hit,0.375,1,4
repkv,41,3,136.5,2,35,35,hit,1.1833333333333276,1,4
repkv,6,1,142.0,0,14,14,hit,0.25,1,4
repkv,21,3,142.5,2,39,39,hit,0.16666666666666666,1,4
repkv,4,2,143.5,1,24,0,restore,1.0654761904761905,1,4
repkv,27,1,143.5,0,13,13,hit,0.125,1,4
repkv,36,5,145.0,0,54,0,restore,2.303571428571429,0,4
repkv,18,5,150.0,1,60,44,restore,0.9047619047619047,1,4
repkv,11,4,151.0,3,42,42,hit,0.25,1,4
repkv,24,3,154.5,2,39,39,hit,0.3333333333333333,1,4
repkv,41,4,156.0,2,44,44,hit,0.25,1,4
repkv,32,5,158.5,1,55,0,restore,2.255952380952381,0,4
repkv,4,3,162.0,1,34,12,restore,0.9940476190476191,1,4
repkv,27,2,168.5,0,23,23,hit,0.16666666666666666,1,4
repkv,3,4,169.5,1,45,18,restore,1.2142857142857144,1,4
repkv,18,6,171.5,1,72,12,restore,2.392857142857143,0,4
repkv,26,3,173.5,1,39,0,restore,2.7190476190476094,0,4
repkv,32,6,175.0,1,65,8,restore,4.288095238095222,0,4
repkv,6,2,182.0,0,23,23,hit,0.16666666666666666,1,4
repkv,18,7,187.5,1,84,35,restore,1.9583333333333333,1,4
repkv,41,5,192.0,2,56,56,hit,0.2916666666666667,1,4
repkv,27,3,204.0,0,30,30,hit,0.20833333333333334,1,4
repkv,26,4,220.5,1,54,16,restore,1.523809523809524,1,4
on_demand,2,0,2.0,0,0,0,hit,0.3333333333333333,1,5
on_demand,33,0,2.0,1,0,0,hit,0.5833333333333334,1,5
on_demand,24,0,3.5,0,0,0,hit,0.625,1,5
on_demand,10,0,5.0,0,0,0,hit,0.4166666666666667,1,5
on_demand,20,0,5.0,1,0,0,hit,0.6666666666666666,1,5
on_demand,25,0,5.5,2,0,0,hit,0.375,1,5
on_demand,4,0,6.5,0,0,0,hit,0.5416666666666666,1,5
on_demand,29,0,8.0,0,0,0,hit,0.625,1,5
on_demand,44,0,8.0,1,0,0,hit,0.4583333333333333,1,5
on_demand,0,0,8.5,2,0,0,hit,0.6666666666666666,1,5
on_demand,6,0,9.0,1,0,0,hit,0.5833333333333334,1,5
on_demand,16,0,9.5,0,0,0,hit,0.5833333333333334,1,5
on_demand,19,0,10.0,1,0,0,hit,0.5833333333333334,1,5
on_demand,30,0,10.0,2,0,0,hit,0.3333333333333333,1,5
on_demand,3,0,12.0,0,0,0,hit,0.6666666666666666,1,5
on_demand,9,0,12.0,1,0,0,hit,0.625,1,5
on_demand,31,0,12.5,2,0,0,hit,0.5833333333333334,1,5
on_demand,35,0,12.5,3,0,0,hit,0.4166666666666667,1,5
on_demand,10,1,13.5,0,13,13,hit,0.25,1,5
on_demand,45,0,14.5,0,0,0,hit,0.5833333333333334,1,5
on_demand,20,1,15.0,1,21,21,hit,0.3333333333333333,1,5
on_demand,42,0,15.5,2,0,0,hit,0.5833333333333334,1,5
on_demand,2,1,16.0,0,14,14,hit,0.375,1,5
on_demand,4,1,16.5,0,16,16,hit,0.4416666666666652,1,5
on_demand,28,0,17.5,0,0,0,hit,0.375,1,5
on_demand,21,0,18.5,1,0,0,hit,0.375,1,5
on_demand,15,0,19.0,0,0,0,hit,0.4166666666666667,1,5
on_demand,11,0,20.0,0,0,0,hit,0.5,1,5
on_demand,16,1,20.0,1,16,0,recompute,1.5833333333333333,1,5
on_demand,12,0,21.5,0,0,0,hit,0.4166666666666667,1,5
on_demand,4,2,23.0,0,22,22,hit,0.25,1,5
on_demand,37,0,23.0,1,0,0,hit,0.4583333333333333,1,5
on_demand,41,0,23.0,2,0,0,hit,0.6666666666666666,1,5
on_demand,34,0,24.0,0,0,0,hit,0.4166666666666667,1,5
on_demand,7,0,25.0,1,0,0,hit,0.5,1,5
on_demand,14,0,25.0,2,0,0,hit,0.5,1,5
on_demand,16,2,26.0,1,26,26,hit,0.25,1,5
on_demand,13,0,26.5,0,0,0,hit,0.3333333333333333,1,5
on_demand,43,0,26.5,2,0,0,hit,0.5416666666666666,1,5
on_demand,38,0,27.0,1,0,0,hit,0.5416666666666666,1,5
on_demand,30,1,28.0,2,11,11,hit,0.20833333333333334,1,5
on_demand,3,1,29.0,0,20,0,restore,1.0892857142857144,1,5
on_demand,22,0,30.0,1,0,0,hit,0.375,1,5
on_demand,34,1,30.0,0,17,17,hit,0.8226190476190471,1,5
on_demand,20,2,30.5,1,32,32,hit,0.3999999999999986,1,5
on_demand,35,1,30.5,3,17,17,hit,0.375,1,5
on_demand,28,1,32.0,0,16,9,restore,0.375,1,5
on_demand,32,0,32.5,1,0,0,hit,0.6666666666666666,1,5
on_demand,36,0,32.5,2,0,0,hit,0.3333333333333333,1,5
on_demand,10,2,35.5,0,22,0,restore,1.0773809523809523,1,5
on_demand,4,3,36.5,0,31,14,restore,1.2178571428571423,1,5
on_demand,44,1,36.5,1,15,0,restore,0.8690476190476191,1,5
on_demand,2,2,37.0,2,27,0,recompute,2.375,0,5
on_demand,28,2,39.0,0,26,26,hit,0.25,1,5
on_demand,8,0,41.0,0,0,0,hit,0.5,1,5
on_demand,34,2,43.5,0,30,21,restore,0.48809523809523814,1,5
on_demand,22,1,45.0,1,13,13,hit,0.25,1,5
on_demand,13,1,46.0,0,13,0,restore,0.7559523809523809,1,5
on_demand,38,1,46.0,1,16,16,hit,0.375,1,5
on_demand,35,2,47.0,3,31,31,hit,0.16666666666666666,1,5
on_demand,6,1,47.5,1,17,0,restore,0.9821428571428571,1,5
on_demand,9,1,49.5,1,19,0,restore,1.0535714285714286,1,5
on_demand,45,1,49.5,0,19,0,restore,0.886904761904762,1,5
on_demand,36,1,50.0,2,10,10,hit,0.20833333333333334,1,5
on_demand,46,0,50.5,3,0,0,hit,0.5416666666666666,1,5
on_demand,5,0,51.0,0,0,0,hit,0.4166666666666667,1,5
on_demand,10,3,51.0,0,31,0,restore,2.3488095238095243,0,5
on_demand,44,2,51.5,1,28,28,hit,0.2916666666666667,1,5
on_demand,4,4,53.5,0,45,0,restore,2.2226190476190464,0,5
on_demand,32,1,53.5,1,18,3,restore,0.7023809523809523,1,5
on_demand,8,1,56.0,0,16,0,restore,0.9047619047619047,1,5
on_demand,23,0,56.0,1,0,0,hit,0.5833333333333334,1,5
on_demand,10,4,57.0,0,40,40,hit,0.6797619047619037,1,5
on_demand,1,0,57.5,1,0,0,hit,0.5416666666666666,1,5
on_demand,18,0,61.5,0,0,0,hit,0.4583333333333333,1,5
on_demand,0,1,62.5,2,18,0,restore,0.8511904761904763,1,5
on_demand,47,0,62.5,0,0,0,hit,0.625,1,5
on_demand,17,0,63.0,1,0,0,hit,0.4166666666666667,1,5
on_demand,10,5,63.5,0,54,54,hit,0.125,1,5
on_demand,35,3,66.0,3,40,40,hit,0.25,1,5
on_demand,23,1,66.5,1,17,17,hit,0.375,1,5
on_demand,18,1,68.5,0,13,13,hit,0.3333333333333333,1,5
on_demand,13,2,69.0,0,25,0,restore,1.4761904761904714,1,5
on_demand,22,2,69.0,1,21,0,restore,1.0833333333333333,1,5
on_demand,5,1,70.5,0,17,0,restore,1.5333333333333274,1,5
on_demand,25,1,70.5,2,11,0,restore,0.7678571428571428,1,5
on_demand,2,3,71.0,2,37,37,hit,0.9178571428571445,1,5
on_demand,34,3,71.0,0,37,0,restore,2.8797619047619083,0,5
on_demand,26,0,71.5,1,0,0,hit,0.625,1,5
on_demand,28,3,72.0,3,34,0,recompute,3.2083333333333335,0,5
on_demand,39,0,72.0,2,0,0,hit,0.9845238095238168,1,5
on_demand,27,0,72.5,1,0,0,hit,0.6666666666666666,1,5
on_demand,32,2,72.5,1,25,25,hit,1.2416666666666742,1,5
on_demand,18,2,74.5,0,26,26,hit,0.3333333333333333,1,5
on_demand,22,3,75.0,1,33,33,hit,0.20833333333333334,1,5
on_demand,47,1,75.0,0,17,0,restore,1.348809523809522,1,5
on_demand,24,1,76.0,0,18,0,restore,1.458333333333328,1,5
on_demand,9,2,76.5,1,33,0,restore,1.4285714285714286,1,5
on_demand,23,2,78.0,1,28,0,restore,1.4785714285714278,1,5
on_demand,30,2,78.0,2,18,5,restore,0.5892857142857143,1,5
on_demand,28,4,79.0,3,49,49,hit,0.16666666666666666,1,5
on_demand,27,1,82.5,1,15,0,restore,0.7023809523809523,1,5
on_demand,47,2,82.5,0,25,25,hit,0.375,1,5
on_demand,8,2,83.5,0,28,0,restore,1.375,1,5
on_demand,1,1,84.0,1,16,0,restore,0.8214285714285714,1,5
on_demand,23,3,85.0,1,39,39,hit,0.5964285714285751,1,5
on_demand,22,4,85.5,1,44,19,restore,1.4559523809523818,1,5
on_demand,6,2,86.5,1,30,0,restore,2.2190476190476263,0,5
on_demand,38,2,86.5,0,32,0,recompute,3.0416666666666665,0,5
on_demand,34,4,87.0,2,46,0,recompute,4.041666666666667,0,5
on_demand,32,3,87.5,1,39,0,restore,3.5452380952380995,0,5
on_demand,2,4,89.0,3,47,0,transfer+recompute,2.75,0,5
on_demand,0,2,89.5,0,28,0,recompute,2.941666666666677,0,5
on_demand,34,5,93.0,2,56,56,hit,0.16666666666666666,1,5
on_demand,21,1,93.5,1,12,0,restore,0.7619047619047619,1,5
on_demand,45,2,95.5,0,27,0,restore,1.255952380952381,1,5
