policy,sid,turn,arrival_s,node,history_blocks,missing_blocks,recovery,ttft_s,slo_success,seed
on_demand,17,4,128.0,3,55,0,hit,0.3333333333333333,1,1
on_demand,29,3,128.0,0,40,40,recompute,3.5833333333333335,0,1
on_demand,4,4,129.5,1,50,50,recompute,4.458333333333334,0,1
on_demand,27,3,131.5,2,47,47,recompute,4.166666666666666,0,1
on_demand,20,4,132.5,0,41,41,transfer,2.3416666666666663,0,1
on_demand,2,3,134.0,3,41,41,recompute,3.7916666666666665,0,1
on_demand,6,5,134.5,2,53,0,hit,1.7749999999999961,1,1
on_demand,7,5,135.5,0,62,62,recompute,5.458333333333334,0,1
on_demand,14,6,135.5,1,60,60,recompute,5.125,0,1
on_demand,25,6,136.5,2,73,73,recompute,6.591666666666677,0,1
on_demand,27,4,141.5,2,57,0,hit,2.1583333333333408,0,1
on_demand,29,4,143.0,0,53,0,hit,0.16666666666666666,1,1
on_demand,2,4,144.0,3,56,0,hit,0.25,1,1
on_demand,4,5,145.0,1,62,0,hit,0.20833333333333334,1,1
on_demand,31,3,149.5,0,40,40,recompute,3.541666666666667,0,1
on_demand,23,2,150.0,1,19,19,recompute,1.9583333333333333,1,1
on_demand,7,6,154.5,0,73,6,transfer,0.5916666666666667,1,1
on_demand,31,4,159.5,0,52,22,transfer,1.35,1,1
on_demand,4,6,163.0,1,69,0,hit,0.2916666666666667,1,1
on_demand,19,5,164.5,0,59,59,recompute,5.125,0,1
on_demand,26,6,167.5,1,67,67,recompute,5.958333333333333,0,1
on_demand,32,5,171.0,0,54,54,recompute,4.791666666666667,0,1
on_demand,32,6,181.0,0,64,0,hit,0.3333333333333333,1,1
on_demand,23,3,186.0,1,35,15,transfer,1.0833333333333333,1,1
on_demand,19,6,195.0,0,69,28,transfer,1.6083333333333332,1,1
eager_full,10,0,2.0,0,0,0,hit,0.5416666666666666,1,1
eager_full,13,0,2.0,1,0,0,hit,0.625,1,1
eager_full,24,0,2.0,2,0,0,hit,0.4583333333333333,1,1
eager_full,2,0,2.5,3,0,0,hit,0.5416666666666666,1,1
eager_full,6,0,3.0,0,0,0,hit,0.4166666666666667,1,1
eager_full,8,0,3.0,1,0,0,hit,0.6666666666666666,1,1
eager_full,11,0,4.0,0,0,0,hit,0.4166666666666667,1,1
eager_full,21,0,5.0,0,0,0,hit,0.5,1,1
eager_full,33,0,5.0,1,0,0,hit,0.4583333333333333,1,1
eager_full,15,0,7.5,0,0,0,hit,0.5,1,1
eager_full,25,0,7.5,1,0,0,hit,0.5,1,1
eager_full,4,0,8.5,1,0,0,hit,0.5,1,1
eager_full,5,0,8.5,2,0,0,hit,0.375,1,1
eager_full,36,0,9.0,0,0,0,hit,0.5,1,1
eager_full,34,0,9.5,2,0,0,hit,0.375,1,1
eager_full,12,0,10.0,0,0,0,hit,0.5416666666666666,1,1
eager_full,9,0,11.0,0,0,0,hit,0.375,1,1
eager_full,31,0,11.0,1,0,0,hit,0.6666666666666666,1,1
eager_full,16,0,11.5,2,0,0,hit,0.5416666666666666,1,1
eager_full,13,1,12.0,1,17,0,hit,0.39999999999999974,1,1
eager_full,18,0,13.5,0,0,0,hit,0.625,1,1
eager_full,7,0,14.0,1,0,0,hit,0.5833333333333334,1,1
eager_full,8,1,14.5,1,18,0,hit,0.6333333333333346,1,1
eager_full,10,1,15.5,0,16,0,hit,0.20833333333333334,1,1
eager_full,35,0,16.5,0,0,0,hit,0.6666666666666666,1,1
eager_full,0,0,17.0,1,0,0,hit,0.375,1,1
eager_full,37,0,17.5,2,0,0,hit,0.6666666666666666,1,1
eager_full,15,1,18.0,0,19,0,hit,0.375,1,1
eager_full,5,1,18.5,2,12,0,hit,0.4333333333333359,1,1
eager_full,24,1,19.5,0,17,0,hit,0.20833333333333334,1,1
eager_full,25,1,20.0,1,16,0,hit,0.3333333333333333,1,1
eager_full,21,1,20.5,3,16,8,transfer,0.5666666666666667,1,1
eager_full,9,1,21.0,0,14,0,hit,0.3333333333333333,1,1
eager_full,13,2,22.0,1,30,0,hit,0.3333333333333333,1,1
eager_full,22,0,22.0,0,0,0,hit,0.5833333333333334,1,1
eager_full,34,1,22.5,2,13,0,hit,0.375,1,1
eager_full,26,0,23.0,0,0,0,hit,0.375,1,1
eager_full,18,1,23.5,0,21,0,hit,0.508333333333334,1,1
eager_full,16,1,24.5,2,19,0,hit,0.3333333333333333,1,1
eager_full,17,0,24.5,1,0,0,hit,0.625,1,1
eager_full,10,2,25.5,3,24,23,transfer,1.3583333333333332,1,1
eager_full,14,0,25.5,0,0,0,hit,0.3333333333333333,1,1
eager_full,19,0,26.5,0,0,0,hit,0.4166666666666667,1,1
eager_full,30,0,26.5,1,0,0,hit,0.5833333333333334,1,1
eager_full,7,1,27.0,1,17,0,hit,1.1166666666666647,1,1
eager_full,20,0,28.0,0,0,0,hit,0.4583333333333333,1,1
eager_full,5,2,28.5,2,23,0,hit,0.25,1,1
eager_full,35,1,28.5,3,21,0,hit,0.20833333333333334,1,1
eager_full,3,0,30.0,0,0,0,hit,0.6666666666666666,1,1
eager_full,9,2,31.0,0,24,0,hit,0.5416666666666679,1,1
eager_full,11,1,31.0,3,13,12,transfer,0.725,1,1
eager_full,12,1,31.0,1,16,16,transfer,1.0916666666666668,1,1
eager_full,0,1,32.0,2,13,13,transfer,0.8166666666666667,1,1
eager_full,13,3,32.0,1,43,0,hit,0.6250000000000047,1,1
eager_full,26,1,33.0,0,12,6,transfer,0.5916666666666667,1,1
eager_full,6,1,35.5,3,15,14,transfer,0.9916666666666667,1,1
eager_full,15,2,35.5,0,31,31,recompute,2.9583333333333335,0,1
eager_full,16,2,35.5,2,32,0,hit,0.20833333333333334,1,1
eager_full,10,3,36.0,3,32,0,hit,1.083333333333331,1,1
eager_full,25,2,36.0,1,30,30,transfer,1.6666666666666667,1,1
eager_full,33,1,36.0,2,17,17,transfer,1.5083333333333386,1,1
eager_full,18,2,37.0,0,35,2,transfer,2.091666666666672,0,1
eager_full,24,2,37.5,3,28,27,transfer,1.8666666666666634,1,1
eager_full,28,0,37.5,2,0,0,hit,0.9916666666666719,1,1
eager_full,35,2,38.5,3,32,2,transfer,1.5916666666666601,1,1
eager_full,36,1,39.0,1,15,13,transfer,0.9416666666666667,1,1
eager_full,5,3,39.5,2,36,0,hit,0.125,1,1
eager_full,3,1,40.0,0,21,21,recompute,2.0,1,1
eager_full,12,2,41.0,1,25,0,hit,0.16666666666666666,1,1
eager_full,38,0,41.0,2,0,0,hit,0.375,1,1
eager_full,22,1,41.5,3,18,17,transfer,0.975,1,1
eager_full,8,2,42.0,1,27,27,transfer,1.6416666666666668,1,1
eager_full,13,4,42.0,2,58,58,transfer,3.025,0,1
eager_full,34,2,42.5,0,25,25,transfer,1.375,1,1
eager_full,17,1,44.5,3,21,20,transfer,1.2916666666666667,1,1
eager_full,0,2,46.0,0,19,19,recompute,1.8333333333333333,1,1
eager_full,10,4,46.0,3,45,41,transfer,2.425,0,1
eager_full,33,2,46.0,2,27,4,transfer,0.325,1,1
eager_full,7,2,46.5,1,30,30,transfer,1.8333333333333333,1,1
eager_full,18,3,47.0,0,48,0,hit,1.5000000000000024,1,1
eager_full,30,1,47.0,2,21,21,transfer,1.4500000000000057,1,1
eager_full,32,0,47.0,3,0,0,hit,2.058333333333328,0,1
eager_full,2,1,48.5,1,20,20,transfer,1.5833333333333357,1,1
eager_full,37,1,48.5,0,22,2,transfer,1.175000000000003,1,1
eager_full,36,2,49.0,2,25,25,transfer,1.7750000000000057,1,1
eager_full,21,2,49.5,3,22,21,transfer,1.4583333333333315,1,1
eager_full,3,2,50.0,0,29,29,transfer,2.0166666666666724,0,1
eager_full,11,2,50.5,1,23,23,transfer,1.5416666666666703,1,1
eager_full,28,1,50.5,2,18,18,recompute,2.683333333333342,0,1
eager_full,24,3,54.5,3,41,40,transfer,2.375,0,1
eager_full,19,1,55.5,0,14,14,transfer,1.075,1,1
eager_full,1,0,56.0,1,0,0,hit,0.5833333333333334,1,1
eager_full,7,3,57.0,1,43,0,hit,0.4916666666666719,1,1
eager_full,18,4,57.0,0,59,0,hit,0.38333333333333763,1,1
eager_full,14,1,58.0,3,13,12,transfer,0.8083333333333333,1,1
eager_full,6,2,59.5,0,25,25,recompute,2.375,0,1
eager_full,16,3,59.5,3,44,43,transfer,2.4833333333333334,0,1
eager_full,10,5,60.0,1,57,57,transfer,3.225,0,1
eager_full,29,0,60.0,2,0,0,hit,0.5833333333333334,1,1
eager_full,31,1,60.0,2,20,16,transfer,2.158333333333334,0,1
eager_full,9,3,61.5,3,39,38,transfer,3.0916666666666677,0,1
eager_full,21,3,61.5,0,34,34,transfer,2.9416666666666695,0,1
eager_full,34,3,63.5,1,30,30,recompute,2.7083333333333335,0,1
eager_full,4,1,64.5,2,19,19,transfer,1.075,1,1
eager_full,19,2,65.5,0,29,14,transfer,0.8666666666666666,1,1
eager_full,1,1,66.0,1,21,0,hit,0.6333333333333258,1,1
eager_full,20,1,66.0,3,13,12,transfer,0.8083333333333333,1,1
eager_full,30,2,67.0,2,37,19,transfer,1.2,1,1
eager_full,36,3,67.0,2,41,0,hit,1.5250000000000057,1,1
eager_full,15,3,67.5,3,42,41,transfer,2.3,0,1
eager_full,25,3,68.0,0,38,38,recompute,3.375,0,1
eager_full,8,3,68.5,1,40,40,transfer,2.2916666666666665,0,1
eager_full,17,2,70.0,2,30,29,transfer,1.7,1,1
eager_full,27,0,70.5,3,0,0,hit,0.6666666666666666,1,1
eager_full,16,4,71.5,3,57,38,transfer,2.4750000000000076,0,1
eager_full,38,1,72.5,1,11,0,hit,0.3333333333333333,1,1
eager_full,0,3,73.0,0,30,30,recompute,2.8333333333333335,0,1
eager_full,35,3,73.5,1,38,38,transfer,2.1083333333333334,0,1
eager_full,39,0,74.0,2,0,0,hit,0.3333333333333333,1,1
eager_full,14,2,74.5,3,23,22,transfer,1.6083333333333447,1,1
eager_full,23,0,75.0,2,0,0,hit,0.4166666666666667,1,1
eager_full,1,2,76.0,1,30,0,hit,0.3583333333333343,1,1
eager_full,20,2,76.0,2,20,20,transfer,1.25,1,1
eager_full,34,4,76.0,1,38,0,hit,1.0833333333333286,1,1
eager_full,9,4,77.0,3,51,50,transfer,2.8333333333333335,0,1
eager_full,36,4,77.0,2,51,0,hit,0.7833333333333361,1,1
eager_full,28,2,78.0,0,30,30,recompute,2.7083333333333335,0,1
eager_full,13,5,78.5,1,63,63,transfer,3.3583333333333334,0,1
eager_full,8,4,80.0,2,53,53,recompute,4.625,0,1
eager_full,15,4,80.0,3,51,33,transfer,2.258333333333334,0,1
eager_full,25,4,80.0,0,49,0,hit,1.5416666666666619,1,1
eager_full,24,4,80.5,0,56,56,transfer,4.716666666666657,0,1
eager_full,26,2,80.5,1,26,26,recompute,3.9916666666666645,0,1
eager_full,21,4,81.0,3,45,45,transfer,3.958333333333343,0,1
eager_full,32,1,81.0,2,14,14,recompute,5.441666666666673,0,1
eager_full,7,4,82.5,1,54,54,recompute,7.258333333333321,0,1
eager_full,38,2,82.5,3,23,19,transfer,4.183333333333349,0,1
eager_full,19,3,83.0,0,38,38,recompute,6.158333333333326,0,1
eager_full,35,4,83.5,2,48,48,transfer,6.075000000000016,0,1
eager_full,34,5,86.0,3,43,14,transfer,1.9166666666666874,1,1
eager_full,23,1,90.0,3,12,11,transfer,0.7583333333333334,1,1
eager_full,25,5,90.0,0,62,2,transfer,0.3916666666666667,1,1
eager_full,27,1,90.0,2,23,23,transfer,1.4416666666666667,1,1
eager_full,26,3,90.5,1,36,0,hit,0.3333333333333333,1,1
eager_full,14,3,91.0,3,33,32,transfer,1.8083333333333333,1,1
eager_full,21,5,91.0,0,55,55,transfer,3.125,0,1
eager_full,32,2,91.0,2,24,0,hit,1.1499999999999961,1,1
eager_full,29,1,91.5,1,18,18,transfer,1.15,1,1
eager_full,22,2,94.0,1,27,27,recompute,2.4583333333333335,0,1
eager_full,35,5,95.0,2,60,0,hit,0.375,1,1
eager_full,13,6,96.0,1,71,41,transfer,3.174999999999995,0,1
eager_full,4,2,97.0,3,27,26,transfer,1.5916666666666668,1,1
eager_full,2,2,97.5,0,32,32,transfer,1.8083333333333333,1,1
eager_full,14,4,101.0,3,45,0,hit,0.25,1,1
eager_full,32,3,101.0,2,34,0,hit,0.25,1,1
eager_full,26,4,101.5,0,48,48,recompute,4.25,0,1
eager_full,6,3,102.5,3,39,38,transfer,2.15,0,1
eager_full,29,2,102.5,1,31,10,transfer,0.75,1,1
eager_full,38,3,102.5,2,34,32,transfer,1.8083333333333333,1,1
eager_full,31,2,103.0,1,35,35,transfer,2.424999999999997,0,1
eager_full,34,6,106.0,3,58,57,transfer,3.0583333333333336,0,1
eager_full,39,1,107.0,0,13,0,hit,0.375,1,1
eager_full,37,2,108.5,0,37,37,transfer,2.225,0,1
eager_full,11,3,110.5,3,31,30,transfer,1.8333333333333333,1,1
eager_full,27,2,110.5,1,35,35,transfer,2.0416666666666665,0,1
eager_full,32,4,111.0,2,43,0,hit,0.16666666666666666,1,1
eager_full,9,5,111.5,0,63,63,transfer,3.4416666666666664,0,1
eager_full,4,3,112.0,2,37,37,recompute,3.4583333333333335,0,1
eager_full,17,3,112.5,3,40,39,transfer,2.4166666666666594,0,1
eager_full,19,4,112.5,1,51,51,transfer,3.2583333333333377,0,1
eager_full,26,5,114.0,0,57,0,hit,1.6333333333333353,1,1
eager_full,20,3,114.5,3,28,27,transfer,2.71666666666666,0,1
eager_full,22,3,114.5,2,37,37,recompute,4.733333333333335,0,1
eager_full,39,2,120.5,1,25,0,hit,0.16666666666666666,1,1
eager_full,14,5,122.0,0,54,54,recompute,4.666666666666667,0,1
eager_full,8,5,123.5,3,62,61,transfer,3.175,0,1
eager_full,6,4,124.5,1,47,47,transfer,2.5166666666666666,0,1
eager_full,9,6,126.0,0,74,18,transfer,1.8916666666666742,1,1
eager_full,38,4,127.0,2,43,43,recompute,3.9583333333333335,0,1
eager_full,17,4,128.0,3,55,31,transfer,1.8833333333333333,1,1
eager_full,29,3,128.0,1,40,40,transfer,2.25,0,1
eager_full,4,4,129.5,2,50,0,hit,2.449999999999998,0,1
eager_full,27,3,131.5,0,47,47,recompute,4.166666666666666,0,1
eager_full,20,4,132.5,1,41,41,recompute,3.708333333333333,0,1
eager_full,2,3,134.0,3,41,40,transfer,2.375,0,1
eager_full,6,5,134.5,1,53,0,hit,2.4166666666666763,0,1
eager_full,7,5,135.5,2,62,62,transfer,3.3916666666666666,0,1
eager_full,14,6,135.5,0,60,15,transfer,1.4416666666666629,1,1
eager_full,25,6,136.5,3,73,73,recompute,6.89166666666666,0,1
eager_full,27,4,141.5,0,57,0,hit,0.16666666666666666,1,1
eager_full,29,4,143.0,1,53,41,transfer,2.2166666666666663,0,1
eager_full,2,4,144.0,3,56,0,hit,0.25,1,1
eager_full,4,5,145.0,2,62,0,hit,0.20833333333333334,1,1
eager_full,31,3,149.5,3,40,4,transfer,0.4083333333333333,1,1
eager_full,23,2,150.0,0,19,19,transfer,1.325,1,1
eager_full,7,6,154.5,2,73,24,transfer,1.4916666666666667,1,1
eager_full,31,4,159.5,3,52,0,hit,0.25,1,1
eager_full,4,6,163.0,2,69,45,transfer,2.5416666666666665,0,1
eager_full,19,5,164.5,3,59,58,transfer,3.1083333333333334,0,1
eager_full,26,6,167.5,0,67,67,recompute,5.958333333333333,0,1
eager_full,32,5,171.0,2,54,0,hit,0.2916666666666667,1,1
eager_full,32,6,181.0,2,64,0,hit,0.3333333333333333,1,1
eager_full,23,3,186.0,0,35,0,hit,0.3333333333333333,1,1
eager_full,19,6,195.0,3,69,15,transfer,0.9583333333333334,1,1
repkv,10,0,2.0,0,0,0,hit,0.5416666666666666,1,1
repkv,13,0,2.0,1,0,0,hit,0.625,1,1
repkv,24,0,2.0,2,0,0,hit,0.4583333333333333,1,1
repkv,2,0,2.5,3,0,0,hit,0.5416666666666666,1,1
repkv,6,0,3.0,0,0,0,hit,0.4166666666666667,1,1
repkv,8,0,3.0,1,0,0,hit,0.6666666666666666,1,1
repkv,11,0,4.0,0,0,0,hit,0.4166666666666667,1,1
repkv,21,0,5.0,0,0,0,hit,0.5,1,1
repkv,33,0,5.0,1,0,0,hit,0.4583333333333333,1,1
repkv,15,0,7.5,0,0,0,hit,0.5,1,1
repkv,25,0,7.5,1,0,0,hit,0.5,1,1
repkv,4,0,8.5,1,0,0,hit,0.5,1,1
repkv,5,0,8.5,2,0,0,hit,0.375,1,1
repkv,36,0,9.0,0,0,0,hit,0.5,1,1
repkv,34,0,9.5,2,0,0,hit,0.375,1,1
repkv,12,0,10.0,0,0,0,hit,0.5416666666666666,1,1
repkv,9,0,11.0,0,0,0,hit,0.375,1,1
repkv,31,0,11.0,1,0,0,hit,0.6666666666666666,1,1
repkv,16,0,11.5,2,0,0,hit,0.5416666666666666,1,1
repkv,13,1,12.0,1,17,0,hit,0.39999999999999974,1,1
repkv,18,0,13.5,0,0,0,hit,0.625,1,1
repkv,7,0,14.0,1,0,0,hit,0.5833333333333334,1,1
repkv,8,1,14.5,1,18,0,hit,0.6333333333333346,1,1
repkv,10,1,15.5,0,16,0,hit,0.20833333333333334,1,1
repkv,35,0,16.5,0,0,0,hit,0.6666666666666666,1,1
repkv,0,0,17.0,1,0,0,hit,0.375,1,1
repkv,37,0,17.5,2,0,0,hit,0.6666666666666666,1,1
repkv,15,1,18.0,0,19,0,hit,0.375,1,1
repkv,5,1,18.5,2,12,0,hit,0.4333333333333359,1,1
repkv,24,1,19.5,2,17,0,hit,0.3416666666666698,1,1
repkv,25,1,20.0,1,16,0,hit,0.3333333333333333,1,1
repkv,21,1,20.5,0,16,0,hit,0.16666666666666666,1,1
repkv,9,1,21.0,0,14,14,recompute,1.5,1,1
repkv,13,2,22.0,1,30,0,hit,0.3333333333333333,1,1
repkv,22,0,22.0,2,0,0,hit,0.5833333333333334,1,1
repkv,34,1,22.5,2,13,0,hit,0.8583333333333307,1,1
repkv,26,0,23.0,0,0,0,hit,0.375,1,1
repkv,18,1,23.5,0,21,0,hit,0.508333333333334,1,1
repkv,16,1,24.5,2,19,0,hit,0.3333333333333333,1,1
repkv,17,0,24.5,1,0,0,hit,0.625,1,1
repkv,10,2,25.5,3,24,23,transfer,1.3583333333333332,1,1
repkv,14,0,25.5,0,0,0,hit,0.3333333333333333,1,1
repkv,19,0,26.5,0,0,0,hit,0.4166666666666667,1,1
repkv,30,0,26.5,1,0,0,hit,0.5833333333333334,1,1
repkv,7,1,27.0,1,17,0,hit,1.1166666666666647,1,1
repkv,20,0,28.0,0,0,0,hit,0.4583333333333333,1,1
repkv,5,2,28.5,2,23,0,hit,0.25,1,1
repkv,35,1,28.5,0,21,0,hit,0.3666666666666648,1,1
repkv,3,0,30.0,0,0,0,hit,0.6666666666666666,1,1
repkv,9,2,31.0,0,24,0,hit,0.5416666666666679,1,1
repkv,11,1,31.0,1,13,13,transfer,0.775,1,1
repkv,12,1,31.0,2,16,16,transfer,1.0916666666666668,1,1
repkv,0,1,32.0,1,13,0,hit,0.641666666666668,1,1
repkv,13,3,32.0,1,43,0,hit,1.1750000000000018,1,1
repkv,26,1,33.0,0,12,0,hit,0.2916666666666667,1,1
repkv,6,1,35.5,0,15,15,recompute,1.5416666666666667,1,1
repkv,15,2,35.5,1,31,31,transfer,1.925,1,1
repkv,16,2,35.5,2,32,0,hit,0.20833333333333334,1,1
repkv,10,3,36.0,3,32,0,hit,0.2916666666666667,1,1
repkv,25,2,36.0,1,30,0,hit,1.7916666666666667,1,1
repkv,33,1,36.0,2,17,17,transfer,1.5083333333333386,1,1
repkv,18,2,37.0,3,35,31,transfer,1.8833333333333333,1,1
repkv,24,2,37.5,2,28,0,hit,0.7416666666666718,1,1
repkv,28,0,37.5,0,0,0,hit,0.5833333333333334,1,1
repkv,35,2,38.5,0,32,8,transfer,0.525,1,1
repkv,36,1,39.0,1,15,15,recompute,1.5416666666666667,1,1
repkv,5,3,39.5,2,36,10,transfer,0.625,1,1
repkv,3,1,40.0,0,21,0,hit,0.25,1,1
repkv,12,2,41.0,2,25,0,hit,0.16666666666666666,1,1
repkv,38,0,41.0,0,0,0,hit,0.375,1,1
repkv,22,1,41.5,1,18,18,recompute,1.625,1,1
repkv,8,2,42.0,3,27,26,transfer,1.5916666666666668,1,1
repkv,13,4,42.0,1,58,0,hit,1.8500000000000014,1,1
repkv,34,2,42.5,2,25,0,hit,0.125,1,1
repkv,17,1,44.5,1,21,0,hit,0.2916666666666667,1,1
repkv,0,2,46.0,1,19,8,transfer,0.65,1,1
repkv,10,4,46.0,3,45,0,hit,0.375,1,1
repkv,33,2,46.0,2,27,0,hit,0.125,1,1
repkv,7,2,46.5,0,30,30,transfer,1.8333333333333333,1,1
repkv,18,3,47.0,3,48,0,hit,0.16666666666666666,1,1
repkv,30,1,47.0,2,21,21,transfer,1.425,1,1
repkv,32,0,47.0,1,0,0,hit,0.4833333333333319,1,1
repkv,2,1,48.5,3,20,0,hit,0.25,1,1
repkv,37,1,48.5,1,22,22,transfer,1.475,1,1
repkv,36,2,49.0,0,25,25,transfer,1.625,1,1
repkv,21,2,49.5,3,22,21,transfer,1.3,1,1
repkv,3,2,50.0,0,29,0,hit,1.6166666666666696,1,1
repkv,11,2,50.5,2,23,23,transfer,1.3583333333333332,1,1
repkv,28,1,50.5,1,18,18,transfer,1.1833333333333362,1,1
repkv,24,3,54.5,2,41,7,transfer,0.725,1,1
repkv,19,1,55.5,0,14,14,recompute,1.5416666666666667,1,1
repkv,1,0,56.0,1,0,0,hit,0.5833333333333334,1,1
repkv,7,3,57.0,0,43,0,hit,0.8499999999999991,1,1
repkv,18,4,57.0,3,59,0,hit,0.20833333333333334,1,1
repkv,14,1,58.0,1,13,13,recompute,1.2916666666666665,1,1
repkv,6,2,59.5,0,25,0,hit,0.2916666666666667,1,1
repkv,16,3,59.5,2,44,44,recompute,4.0,0,1
repkv,10,5,60.0,3,57,11,transfer,0.925,1,1
repkv,29,0,60.0,1,0,0,hit,0.5833333333333334,1,1
repkv,31,1,60.0,0,20,20,recompute,2.533333333333334,0,1
repkv,9,3,61.5,1,39,39,transfer,2.158333333333333,0,1
repkv,21,3,61.5,3,34,33,transfer,1.8166666666666667,1,1
repkv,34,3,63.5,2,30,0,hit,0.7083333333333334,1,1
repkv,4,1,64.5,0,19,19,recompute,1.7083333333333333,1,1
repkv,19,2,65.5,0,29,0,hit,1.3749999999999953,1,1
repkv,1,1,66.0,1,21,0,hit,0.125,1,1
repkv,20,1,66.0,2,13,13,recompute,1.2916666666666665,1,1
repkv,30,2,67.0,2,37,0,hit,0.7416666666666742,1,1
repkv,36,3,67.0,3,41,36,transfer,1.925,1,1
repkv,15,3,67.5,0,42,42,transfer,2.35,0,1
repkv,25,3,68.0,1,38,38,transfer,2.1083333333333334,0,1
repkv,8,3,68.5,2,40,34,transfer,1.9916666666666667,1,1
repkv,17,2,70.0,1,30,0,hit,0.9583333333333286,1,1
repkv,27,0,70.5,0,0,0,hit,0.6666666666666666,1,1
repkv,16,4,71.5,2,57,5,transfer,0.45833333333333337,1,1
repkv,38,1,72.5,0,11,11,recompute,1.25,1,1
repkv,0,3,73.0,1,30,0,hit,0.3333333333333333,1,1
repkv,35,3,73.5,3,38,35,transfer,1.9583333333333333,1,1
repkv,39,0,74.0,1,0,0,hit,0.3333333333333333,1,1
repkv,14,2,74.5,1,23,0,hit,0.6666666666666619,1,1
repkv,23,0,75.0,0,0,0,hit,0.4166666666666667,1,1
repkv,1,2,76.0,1,30,9,transfer,0.7,1,1
repkv,20,2,76.0,0,20,20,recompute,1.9166666666666667,1,1
repkv,34,4,76.0,2,38,37,transfer,1.975,1,1
repkv,9,4,77.0,3,51,34,transfer,2.033333333333333,0,1
repkv,36,4,77.0,3,51,0,hit,2.7666666666666706,0,1
repkv,28,2,78.0,1,30,30,transfer,1.7083333333333333,1,1
repkv,13,5,78.5,0,63,63,transfer,3.3583333333333334,0,1
repkv,8,4,80.0,2,53,0,hit,0.20833333333333334,1,1
repkv,15,4,80.0,0,51,9,transfer,2.9833333333333316,0,1
repkv,25,4,80.0,1,49,31,transfer,2.091666666666662,0,1
repkv,24,4,80.5,3,56,56,recompute,5.041666666666667,0,1
repkv,26,2,80.5,2,26,26,transfer,1.575000000000001,1,1
repkv,21,4,81.0,1,45,45,recompute,5.591666666666669,0,1
repkv,32,1,81.0,2,14,14,recompute,3.091666666666664,0,1
repkv,7,4,82.5,0,54,0,hit,0.8500000000000038,1,1
repkv,38,2,82.5,0,23,23,transfer,2.775000000000014,0,1
repkv,19,3,83.0,2,38,38,transfer,3.766666666666674,0,1
repkv,35,4,83.5,3,48,1,transfer,2.8250000000000104,0,1
repkv,34,5,86.0,2,43,0,hit,1.5000000000000189,1,1
repkv,23,1,90.0,0,12,12,recompute,1.2083333333333333,1,1
repkv,25,5,90.0,1,62,32,transfer,1.8916666666666668,1,1
repkv,27,1,90.0,2,23,23,recompute,2.2083333333333335,0,1
repkv,26,3,90.5,3,36,35,transfer,2.0833333333333335,0,1
repkv,14,3,91.0,1,33,0,hit,1.5000000000000047,1,1
repkv,21,5,91.0,1,55,13,transfer,3.2250000000000028,0,1
repkv,32,2,91.0,0,24,24,transfer,1.8166666666666647,1,1
repkv,29,1,91.5,2,18,18,recompute,2.9583333333333286,0,1
repkv,22,2,94.0,3,27,26,transfer,1.5083333333333333,1,1
repkv,35,5,95.0,3,60,0,hit,1.38333333333334,1,1
repkv,13,6,96.0,0,71,62,transfer,3.2666666666666666,0,1
repkv,4,2,97.0,1,27,27,transfer,1.6416666666666668,1,1
repkv,2,2,97.5,3,32,31,transfer,1.7583333333333333,1,1
repkv,14,4,101.0,1,45,0,hit,0.25,1,1
repkv,32,3,101.0,0,34,0,hit,0.25,1,1
repkv,26,4,101.5,3,48,5,transfer,0.5,1,1
repkv,6,3,102.5,3,39,35,transfer,2.0,1,1
repkv,29,2,102.5,2,31,0,hit,0.25,1,1
repkv,38,3,102.5,0,34,0,hit,0.20833333333333334,1,1
repkv,31,2,103.0,1,35,35,transfer,1.875,1,1
repkv,34,6,106.0,2,58,10,transfer,0.7083333333333334,1,1
repkv,39,1,107.0,0,13,13,recompute,1.4583333333333333,1,1
repkv,37,2,108.5,3,37,34,transfer,2.075,0,1
repkv,11,3,110.5,0,31,31,transfer,1.8833333333333333,1,1
repkv,27,2,110.5,2,35,0,hit,0.2916666666666667,1,1
repkv,32,4,111.0,0,43,0,hit,1.8500000000000039,1,1
repkv,9,5,111.5,3,63,35,transfer,2.0416666666666665,0,1
repkv,4,3,112.0,1,37,0,hit,0.375,1,1
repkv,17,3,112.5,2,40,35,transfer,2.0833333333333335,0,1
repkv,19,4,112.5,0,51,35,transfer,2.966666666666678,0,1
repkv,26,5,114.0,3,57,0,hit,0.2916666666666667,1,1
repkv,20,3,114.5,1,28,28,transfer,1.65,1,1
repkv,22,3,114.5,3,37,35,transfer,2.133333333333335,0,1
repkv,39,2,120.5,0,25,0,hit,0.16666666666666666,1,1
repkv,14,5,122.0,1,54,0,hit,0.16666666666666666,1,1
repkv,8,5,123.5,3,62,37,transfer,1.975,1,1
repkv,6,4,124.5,0,47,47,transfer,2.5166666666666666,0,1
repkv,9,6,126.0,3,74,32,transfer,1.725,1,1
repkv,38,4,127.0,0,43,2,transfer,0.6916666666666685,1,1
repkv,17,4,128.0,2,55,0,hit,0.3333333333333333,1,1
repkv,29,3,128.0,1,40,40,transfer,2.25,0,1
repkv,4,4,129.5,3,50,36,transfer,2.091666666666667,0,1
repkv,27,3,131.5,2,47,0,hit,0.25,1,1
repkv,20,4,132.5,1,41,0,hit,0.2916666666666667,1,1
repkv,2,3,134.0,3,41,35,transfer,2.125,0,1
repkv,6,5,134.5,0,53,0,hit,0.20833333333333334,1,1
